date,site,pxct,pxin,pxna,toha,inha,drha,naha
2002-08-24,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2002-09-25,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2002-10-11,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2002-11-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2002-12-14,Peripheral 1,8137,0,0,732.33,0,732.33,0
2002-12-30,Peripheral 1,8137,4550,0,732.33,409.5,322.83,0
2003-01-31,Peripheral 1,8137,4566,0,732.33,410.94,321.39,0
2003-04-21,Peripheral 1,8137,3925,0,732.33,353.25,379.08,0
2003-05-07,Peripheral 1,8137,2093,0,732.33,188.37,543.96,0
2003-05-23,Peripheral 1,8137,248,0,732.33,22.32,710.01,0
2003-07-02,Peripheral 1,8137,9,0,732.33,0.81,731.52,0
2003-07-18,Peripheral 1,8137,0,0,732.33,0,732.33,0
2003-07-26,Peripheral 1,8137,1,968,732.33,0.09,645.12,87.12
2003-08-03,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2003-08-27,Peripheral 1,8137,3,878,732.33,0.27,653.04,79.02
2003-09-04,Peripheral 1,8137,3,0,732.33,0.27,732.06,0
2003-09-20,Peripheral 1,8137,3,0,732.33,0.27,732.06,0
2003-10-06,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2003-10-14,Peripheral 1,8137,2,989,732.33,0.18,643.14,89.01
2003-12-01,Peripheral 1,8137,52,798,732.33,4.68,655.83,71.82
2003-12-09,Peripheral 1,8137,9,0,732.33,0.81,731.52,0
2003-12-17,Peripheral 1,8137,1,1274,732.33,0.09,617.58,114.66
2003-12-25,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2004-01-10,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-01-26,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-02-03,Peripheral 1,8137,0,845,732.33,0,656.28,76.05
2004-02-11,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-03-14,Peripheral 1,8137,2271,0,732.33,204.39,527.94,0
2004-03-22,Peripheral 1,8137,822,933,732.33,73.98,574.38,83.97
2004-04-15,Peripheral 1,8137,4916,0,732.33,442.44,289.89,0
2004-05-01,Peripheral 1,8137,3838,0,732.33,345.42,386.91,0
2004-05-09,Peripheral 1,8137,2142,963,732.33,192.78,452.88,86.67
2004-06-18,Peripheral 1,8137,3,0,732.33,0.27,732.06,0
2004-06-26,Peripheral 1,8137,2,1144,732.33,0.18,629.19,102.96
2004-07-04,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2004-07-20,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2004-08-05,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-08-13,Peripheral 1,8137,1,905,732.33,0.09,650.79,81.45
2004-08-21,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-08-29,Peripheral 1,8137,0,975,732.33,0,644.58,87.75
2004-09-22,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-09-30,Peripheral 1,8137,0,1278,732.33,0,617.31,115.02
2004-10-08,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-10-16,Peripheral 1,8137,0,1090,732.33,0,634.23,98.1
2004-10-24,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-11-17,Peripheral 1,8137,0,1268,732.33,0,618.21,114.12
2004-11-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2004-12-03,Peripheral 1,8137,0,885,732.33,0,652.68,79.65
2004-12-19,Peripheral 1,8137,0,827,732.33,0,657.9,74.43
2005-01-04,Peripheral 1,8137,0,1246,732.33,0,620.19,112.14
2005-01-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-01-28,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-02-05,Peripheral 1,8137,0,877,732.33,0,653.4,78.93
2005-02-13,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-02-21,Peripheral 1,8137,0,1129,732.33,0,630.72,101.61
2005-03-17,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-03-25,Peripheral 1,8137,0,1225,732.33,0,622.08,110.25
2005-04-02,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-04-10,Peripheral 1,8137,0,1439,732.33,0,602.82,129.51
2005-04-18,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-04-26,Peripheral 1,8137,0,1350,732.33,0,610.83,121.5
2005-05-28,Peripheral 1,8137,0,1234,732.33,0,621.27,111.06
2005-06-05,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-06-21,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-07-15,Peripheral 1,8137,151,1203,732.33,13.59,610.47,108.27
2005-07-23,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-07-31,Peripheral 1,8137,0,1124,732.33,0,631.17,101.16
2005-08-08,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-09-01,Peripheral 1,8137,0,903,732.33,0,651.06,81.27
2005-09-09,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-09-17,Peripheral 1,8137,0,1449,732.33,0,601.92,130.41
2005-09-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-10-03,Peripheral 1,8137,0,1333,732.33,0,612.36,119.97
2005-10-11,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-10-19,Peripheral 1,8137,0,841,732.33,0,656.64,75.69
2005-11-04,Peripheral 1,8137,0,946,732.33,0,647.19,85.14
2005-11-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2005-12-06,Peripheral 1,8137,0,1319,732.33,0,613.62,118.71
2006-01-07,Peripheral 1,8137,2127,1348,732.33,191.43,419.58,121.32
2006-02-16,Peripheral 1,8137,5962,0,732.33,536.58,195.75,0
2006-03-20,Peripheral 1,8137,6566,0,732.33,590.94,141.39,0
2006-04-05,Peripheral 1,8137,6785,0,732.33,610.65,121.68,0
2006-04-13,Peripheral 1,8137,4947,1401,732.33,445.23,161.01,126.09
2006-04-21,Peripheral 1,8137,5754,0,732.33,517.86,214.47,0
2006-04-29,Peripheral 1,8137,4792,899,732.33,431.28,220.14,80.91
2006-05-07,Peripheral 1,8137,5243,0,732.33,471.87,260.46,0
2006-05-15,Peripheral 1,8137,4262,1141,732.33,383.58,246.06,102.69
2006-05-23,Peripheral 1,8137,4688,0,732.33,421.92,310.41,0
2006-06-08,Peripheral 1,8137,3659,0,732.33,329.31,403.02,0
2006-06-16,Peripheral 1,8137,2665,1291,732.33,239.85,376.29,116.19
2006-07-02,Peripheral 1,8137,2068,1337,732.33,186.12,425.88,120.33
2006-07-10,Peripheral 1,8137,1882,0,732.33,169.38,562.95,0
2006-07-18,Peripheral 1,8137,1356,1414,732.33,122.04,483.03,127.26
2006-08-03,Peripheral 1,8137,537,1445,732.33,48.33,553.95,130.05
2006-08-11,Peripheral 1,8137,239,0,732.33,21.51,710.82,0
2006-08-19,Peripheral 1,8137,52,880,732.33,4.68,648.45,79.2
2006-08-27,Peripheral 1,8137,32,0,732.33,2.88,729.45,0
2006-09-20,Peripheral 1,8137,14,926,732.33,1.26,647.73,83.34
2006-09-28,Peripheral 1,8137,0,0,732.33,0,732.33,0
2006-10-06,Peripheral 1,8137,0,1089,732.33,0,634.32,98.01
2006-10-14,Peripheral 1,8137,0,0,732.33,0,732.33,0
2006-10-30,Peripheral 1,8137,2610,0,732.33,234.9,497.43,0
2006-11-07,Peripheral 1,8137,1499,1194,732.33,134.91,489.96,107.46
2006-11-23,Peripheral 1,8137,2,1140,732.33,0.18,629.55,102.6
2006-12-01,Peripheral 1,8137,0,0,732.33,0,732.33,0
2006-12-09,Peripheral 1,8137,455,1004,732.33,40.95,601.02,90.36
2006-12-25,Peripheral 1,8137,17,1103,732.33,1.53,631.53,99.27
2007-01-02,Peripheral 1,8137,52,0,732.33,4.68,727.65,0
2007-01-10,Peripheral 1,8137,2381,845,732.33,214.29,441.99,76.05
2007-01-18,Peripheral 1,8137,1151,0,732.33,103.59,628.74,0
2007-02-03,Peripheral 1,8137,145,0,732.33,13.05,719.28,0
2007-02-19,Peripheral 1,8137,7,0,732.33,0.63,731.7,0
2007-03-07,Peripheral 1,8137,0,0,732.33,0,732.33,0
2007-03-15,Peripheral 1,8137,2430,1136,732.33,218.7,411.39,102.24
2007-03-23,Peripheral 1,8137,408,0,732.33,36.72,695.61,0
2007-04-08,Peripheral 1,8137,1650,0,732.33,148.5,583.83,0
2007-04-16,Peripheral 1,8137,9,805,732.33,0.81,659.07,72.45
2007-05-02,Peripheral 1,8137,2419,1080,732.33,217.71,417.42,97.2
2007-05-10,Peripheral 1,8137,737,0,732.33,66.33,666,0
2007-05-18,Peripheral 1,8137,9,926,732.33,0.81,648.18,83.34
2007-06-03,Peripheral 1,8137,6,965,732.33,0.54,644.94,86.85
2007-06-11,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2007-07-05,Peripheral 1,8137,2,1272,732.33,0.18,617.67,114.48
2007-07-29,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2007-08-06,Peripheral 1,8137,0,891,732.33,0,652.14,80.19
2007-08-14,Peripheral 1,8137,0,0,732.33,0,732.33,0
2007-08-22,Peripheral 1,8137,0,1180,732.33,0,626.13,106.2
2007-08-30,Peripheral 1,8137,0,0,732.33,0,732.33,0
2007-09-07,Peripheral 1,8137,0,1252,732.33,0,619.65,112.68
2007-09-15,Peripheral 1,8137,0,0,732.33,0,732.33,0
2007-09-23,Peripheral 1,8137,0,1117,732.33,0,631.8,100.53
2007-10-01,Peripheral 1,8137,0,0,732.33,0,732.33,0
2007-10-09,Peripheral 1,8137,0,1152,732.33,0,628.65,103.68
2007-10-25,Peripheral 1,8137,0,755,732.33,0,664.38,67.95
2007-11-10,Peripheral 1,8137,0,941,732.33,0,647.64,84.69
2007-12-28,Peripheral 1,8137,3,1011,732.33,0.27,641.07,90.99
2008-01-13,Peripheral 1,8137,0,1009,732.33,0,641.52,90.81
2008-01-21,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-01-29,Peripheral 1,8137,0,933,732.33,0,648.36,83.97
2008-02-14,Peripheral 1,8137,252,1062,732.33,22.68,614.07,95.58
2008-03-01,Peripheral 1,8137,0,1237,732.33,0,621,111.33
2008-03-09,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-03-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-04-18,Peripheral 1,8137,0,827,732.33,0,657.9,74.43
2008-05-20,Peripheral 1,8137,0,879,732.33,0,653.22,79.11
2008-06-05,Peripheral 1,8137,0,982,732.33,0,643.95,88.38
2008-06-21,Peripheral 1,8137,469,1165,732.33,42.21,585.27,104.85
2008-07-07,Peripheral 1,8137,0,1138,732.33,0,629.91,102.42
2008-07-23,Peripheral 1,8137,0,932,732.33,0,648.45,83.88
2008-08-08,Peripheral 1,8137,0,872,732.33,0,653.85,78.48
2008-08-24,Peripheral 1,8137,0,1235,732.33,0,621.18,111.15
2008-09-01,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-09-09,Peripheral 1,8137,0,1236,732.33,0,621.09,111.24
2008-09-17,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-09-25,Peripheral 1,8137,0,1133,732.33,0,630.36,101.97
2008-10-03,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-10-27,Peripheral 1,8137,0,769,732.33,0,663.12,69.21
2008-11-04,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-11-12,Peripheral 1,8137,0,1122,732.33,0,631.35,100.98
2008-11-20,Peripheral 1,8137,0,0,732.33,0,732.33,0
2008-11-28,Peripheral 1,8137,2363,745,732.33,212.67,452.61,67.05
2008-12-14,Peripheral 1,8137,3,1191,732.33,0.27,624.87,107.19
2008-12-30,Peripheral 1,8137,2366,1105,732.33,212.94,419.94,99.45
2009-01-07,Peripheral 1,8137,411,0,732.33,36.99,695.34,0
2009-01-23,Peripheral 1,8137,26,0,732.33,2.34,729.99,0
2009-02-24,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2009-03-04,Peripheral 1,8137,6600,1234,732.33,594,27.27,111.06
2009-03-12,Peripheral 1,8137,7241,0,732.33,651.69,80.64,0
2009-03-20,Peripheral 1,8137,6129,827,732.33,551.61,106.29,74.43
2009-03-28,Peripheral 1,8137,6667,0,732.33,600.03,132.3,0
2009-04-29,Peripheral 1,8137,5987,0,732.33,538.83,193.5,0
2009-05-23,Peripheral 1,8137,4295,1040,732.33,386.55,252.18,93.6
2009-06-08,Peripheral 1,8137,3873,1143,732.33,348.57,280.89,102.87
2009-08-03,Peripheral 1,8137,856,0,732.33,77.04,655.29,0
2009-08-11,Peripheral 1,8137,164,1331,732.33,14.76,597.78,119.79
2009-08-19,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-09-04,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-09-12,Peripheral 1,8137,0,1157,732.33,0,628.2,104.13
2009-09-20,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-09-28,Peripheral 1,8137,0,786,732.33,0,661.59,70.74
2009-10-06,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-10-14,Peripheral 1,8137,0,1228,732.33,0,621.81,110.52
2009-10-22,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-11-23,Peripheral 1,8137,0,0,732.33,0,732.33,0
2009-12-01,Peripheral 1,8137,0,1284,732.33,0,616.77,115.56
2009-12-09,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-01-18,Peripheral 1,8137,0,1049,732.33,0,637.92,94.41
2010-01-26,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-02-19,Peripheral 1,8137,0,863,732.33,0,654.66,77.67
2010-03-07,Peripheral 1,8137,0,1045,732.33,0,638.28,94.05
2010-03-31,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-04-08,Peripheral 1,8137,0,1091,732.33,0,634.14,98.19
2010-04-16,Peripheral 1,8137,5514,0,732.33,496.26,236.07,0
2010-05-02,Peripheral 1,8137,4390,0,732.33,395.1,337.23,0
2010-05-10,Peripheral 1,8137,2552,1168,732.33,229.68,397.53,105.12
2010-05-26,Peripheral 1,8137,1013,1161,732.33,91.17,536.67,104.49
2010-06-11,Peripheral 1,8137,0,908,732.33,0,650.61,81.72
2010-06-27,Peripheral 1,8137,0,866,732.33,0,654.39,77.94
2010-07-13,Peripheral 1,8137,0,984,732.33,0,643.77,88.56
2010-08-14,Peripheral 1,8137,0,875,732.33,0,653.58,78.75
2010-08-30,Peripheral 1,8137,0,847,732.33,0,656.1,76.23
2010-09-07,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-09-23,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-10-09,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-10-17,Peripheral 1,8137,0,1090,732.33,0,634.23,98.1
2010-10-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-11-02,Peripheral 1,8137,0,1328,732.33,0,612.81,119.52
2010-11-10,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-11-18,Peripheral 1,8137,0,1160,732.33,0,627.93,104.4
2010-12-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2010-12-20,Peripheral 1,8137,0,1335,732.33,0,612.18,120.15
2010-12-28,Peripheral 1,8137,0,0,732.33,0,732.33,0
2011-01-13,Peripheral 1,8137,2669,0,732.33,240.21,492.12,0
2011-01-29,Peripheral 1,8137,31,0,732.33,2.79,729.54,0
2011-02-06,Peripheral 1,8137,0,1118,732.33,0,631.71,100.62
2011-02-14,Peripheral 1,8137,0,0,732.33,0,732.33,0
2011-03-10,Peripheral 1,8137,6919,1204,732.33,622.71,1.26,108.36
2011-03-18,Peripheral 1,8137,8118,0,732.33,730.62,1.71,0
2011-03-26,Peripheral 1,8137,6803,1317,732.33,612.27,1.53,118.53
2011-04-03,Peripheral 1,8137,8116,0,732.33,730.44,1.89,0
2011-04-11,Peripheral 1,8137,6865,1248,732.33,617.85,2.16,112.32
2011-04-19,Peripheral 1,8137,8102,0,732.33,729.18,3.15,0
2011-05-29,Peripheral 1,8137,6871,1240,732.33,618.39,2.34,111.6
2011-06-14,Peripheral 1,8137,6995,1112,732.33,629.55,2.7,100.08
2011-07-16,Peripheral 1,8137,7046,1060,732.33,634.14,2.79,95.4
2011-08-01,Peripheral 1,8137,6891,1203,732.33,620.19,3.87,108.27
2011-08-17,Peripheral 1,8137,6728,1357,732.33,605.52,4.68,122.13
2011-08-25,Peripheral 1,8137,8081,0,732.33,727.29,5.04,0
2011-09-02,Peripheral 1,8137,7051,1021,732.33,634.59,5.85,91.89
2011-09-18,Peripheral 1,8137,6861,1181,732.33,617.49,8.55,106.29
2011-09-26,Peripheral 1,8137,8015,0,732.33,721.35,10.98,0
2011-11-05,Peripheral 1,8137,7138,856,732.33,642.42,12.87,77.04
2011-11-13,Peripheral 1,8137,7956,0,732.33,716.04,16.29,0
2011-12-23,Peripheral 1,8137,6847,1035,732.33,616.23,22.95,93.15
2012-02-09,Peripheral 1,8137,6597,1209,732.33,593.73,29.79,108.81
2012-02-25,Peripheral 1,8137,6544,818,732.33,588.96,69.75,73.62
2012-03-12,Peripheral 1,8137,6101,1314,732.33,549.09,64.98,118.26
2012-04-13,Peripheral 1,8137,5654,1279,732.33,508.86,108.36,115.11
2012-04-29,Peripheral 1,8137,5888,842,732.33,529.92,126.63,75.78
2012-06-16,Peripheral 1,8137,4998,896,732.33,449.82,201.87,80.64
2012-07-02,Peripheral 1,8137,4769,883,732.33,429.21,223.65,79.47
2012-08-03,Peripheral 1,8137,3533,863,732.33,317.97,336.69,77.67
2012-08-19,Peripheral 1,8137,2990,846,732.33,269.1,387.09,76.14
2012-09-20,Peripheral 1,8137,1638,1367,732.33,147.42,461.88,123.03
2012-11-07,Peripheral 1,8137,0,971,732.33,0,644.94,87.39
2012-11-23,Peripheral 1,8137,2874,853,732.33,258.66,396.9,76.77
2013-01-10,Peripheral 1,8137,0,1154,732.33,0,628.47,103.86
2013-01-26,Peripheral 1,8137,705,836,732.33,63.45,593.64,75.24
2013-02-11,Peripheral 1,8137,3,1100,732.33,0.27,633.06,99
2013-03-15,Peripheral 1,8137,6130,1341,732.33,551.7,59.94,120.69
2013-03-26,Peripheral 1,8137,6777,0,732.33,609.93,122.4,0
2013-03-31,Peripheral 1,8137,6417,950,732.33,577.53,69.3,85.5
2013-04-16,Peripheral 1,8137,5754,965,732.33,517.86,127.62,86.85
2013-04-24,Peripheral 1,8137,6513,0,732.33,586.17,146.16,0
2013-06-11,Peripheral 1,8137,5864,0,732.33,527.76,204.57,0
2013-06-19,Peripheral 1,8137,4655,1162,732.33,418.95,208.8,104.58
2013-07-05,Peripheral 1,8137,4463,1337,732.33,401.67,210.33,120.33
2013-07-13,Peripheral 1,8137,5411,0,732.33,486.99,245.34,0
2013-07-29,Peripheral 1,8137,4847,0,732.33,436.23,296.1,0
2013-08-06,Peripheral 1,8137,3800,899,732.33,342,309.42,80.91
2013-08-14,Peripheral 1,8137,4046,0,732.33,364.14,368.19,0
2013-08-22,Peripheral 1,8137,2842,1221,732.33,255.78,366.66,109.89
2013-08-30,Peripheral 1,8137,2405,0,732.33,216.45,515.88,0
2013-09-15,Peripheral 1,8137,1232,0,732.33,110.88,621.45,0
2013-09-23,Peripheral 1,8137,409,1000,732.33,36.81,605.52,90
2013-10-01,Peripheral 1,8137,178,0,732.33,16.02,716.31,0
2013-10-09,Peripheral 1,8137,22,830,732.33,1.98,655.65,74.7
2013-10-17,Peripheral 1,8137,4,0,732.33,0.36,731.97,0
2013-11-10,Peripheral 1,8137,0,1122,732.33,0,631.35,100.98
2013-11-18,Peripheral 1,8137,0,0,732.33,0,732.33,0
2013-11-26,Peripheral 1,8137,0,1306,732.33,0,614.79,117.54
2013-12-12,Peripheral 1,8137,64,1070,732.33,5.76,630.27,96.3
2013-12-28,Peripheral 1,8137,0,1299,732.33,0,615.42,116.91
2014-01-05,Peripheral 1,8137,0,0,732.33,0,732.33,0
2014-01-13,Peripheral 1,8137,0,978,732.33,0,644.31,88.02
2014-01-29,Peripheral 1,8137,5345,817,732.33,481.05,177.75,73.53
2014-02-06,Peripheral 1,8137,3837,0,732.33,345.33,387,0
2014-02-22,Peripheral 1,8137,7809,0,732.33,702.81,29.52,0
2014-03-02,Peripheral 1,8137,6578,1219,732.33,592.02,30.6,109.71
2014-03-10,Peripheral 1,8137,7592,0,732.33,683.28,49.05,0
2014-04-11,Peripheral 1,8137,6901,0,732.33,621.09,111.24,0
2014-04-19,Peripheral 1,8137,5305,1225,732.33,477.45,144.63,110.25
2014-05-13,Peripheral 1,8137,5810,0,732.33,522.9,209.43,0
2014-06-06,Peripheral 1,8137,4877,1104,732.33,438.93,194.04,99.36
2014-06-14,Peripheral 1,8137,5607,0,732.33,504.63,227.7,0
2014-07-24,Peripheral 1,8137,3852,1209,732.33,346.68,276.84,108.81
2014-08-01,Peripheral 1,8137,4584,0,732.33,412.56,319.77,0
2014-08-09,Peripheral 1,8137,3056,1239,732.33,275.04,345.78,111.51
2014-08-25,Peripheral 1,8137,1916,1167,732.33,172.44,454.86,105.03
2014-09-18,Peripheral 1,8137,607,0,732.33,54.63,677.7,0
2014-09-26,Peripheral 1,8137,263,1270,732.33,23.67,594.36,114.3
2014-10-12,Peripheral 1,8137,39,1181,732.33,3.51,622.53,106.29
2014-10-20,Peripheral 1,8137,1486,0,732.33,133.74,598.59,0
2014-11-05,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2014-11-21,Peripheral 1,8137,27,0,732.33,2.43,729.9,0
2014-11-29,Peripheral 1,8137,16,1247,732.33,1.44,618.66,112.23
2014-12-07,Peripheral 1,8137,0,0,732.33,0,732.33,0
2014-12-23,Peripheral 1,8137,5713,0,732.33,514.17,218.16,0
2014-12-31,Peripheral 1,8137,3222,1380,732.33,289.98,318.15,124.2
2015-01-08,Peripheral 1,8137,652,0,732.33,58.68,673.65,0
2015-01-24,Peripheral 1,8137,931,0,732.33,83.79,648.54,0
2015-02-09,Peripheral 1,8137,618,0,732.33,55.62,676.71,0
2015-02-17,Peripheral 1,8137,312,1243,732.33,28.08,592.38,111.87
2015-04-06,Peripheral 1,8137,0,1239,732.33,0,620.82,111.51
2015-04-30,Peripheral 1,8137,39,0,732.33,3.51,728.82,0
2015-05-08,Peripheral 1,8137,0,1369,732.33,0,609.12,123.21
2015-06-17,Peripheral 1,8137,148,0,732.33,13.32,719.01,0
2015-06-25,Peripheral 1,8137,2,1060,732.33,0.18,636.75,95.4
2015-07-03,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2015-07-11,Peripheral 1,8137,0,1237,732.33,0,621,111.33
2015-07-19,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-09-05,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-09-21,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-10-07,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-10-23,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-11-08,Peripheral 1,8137,0,0,732.33,0,732.33,0
2015-11-16,Peripheral 1,8137,0,1218,732.33,0,622.71,109.62
2015-12-10,Peripheral 1,8137,5518,0,732.33,496.62,235.71,0
2015-12-18,Peripheral 1,8137,4173,802,732.33,375.57,284.58,72.18
2016-01-03,Peripheral 1,8137,1023,1209,732.33,92.07,531.45,108.81
2016-01-11,Peripheral 1,8137,110,0,732.33,9.9,722.43,0
2016-01-19,Peripheral 1,8137,6505,1161,732.33,585.45,42.39,104.49
2016-02-12,Peripheral 1,8137,7470,0,732.33,672.3,60.03,0
2016-02-28,Peripheral 1,8137,6945,0,732.33,625.05,107.28,0
2016-03-31,Peripheral 1,8137,5532,0,732.33,497.88,234.45,0
2016-04-16,Peripheral 1,8137,4592,0,732.33,413.28,319.05,0
2016-06-03,Peripheral 1,8137,352,0,732.33,31.68,700.65,0
2016-06-19,Peripheral 1,8137,1342,0,732.33,120.78,611.55,0
2016-08-22,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2016-09-07,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2016-09-23,Peripheral 1,8137,2,0,732.33,0.18,732.15,0
2016-10-09,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2016-11-10,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2016-11-26,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2016-12-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2016-12-28,Peripheral 1,8137,0,0,732.33,0,732.33,0
2017-01-29,Peripheral 1,8137,6018,0,732.33,541.62,190.71,0
2017-02-14,Peripheral 1,8137,7362,0,732.33,662.58,69.75,0
2017-03-02,Peripheral 1,8137,7089,0,732.33,638.01,94.32,0
2017-06-06,Peripheral 1,8137,6101,0,732.33,549.09,183.24,0
2017-07-08,Peripheral 1,8137,5368,0,732.33,483.12,249.21,0
2017-07-24,Peripheral 1,8137,5039,0,732.33,453.51,278.82,0
2017-10-12,Peripheral 1,8137,331,0,732.33,29.79,702.54,0
2017-10-28,Peripheral 1,8137,0,0,732.33,0,732.33,0
2017-12-15,Peripheral 1,8137,2537,0,732.33,228.33,504,0
2018-03-21,Peripheral 1,8137,6283,0,732.33,565.47,166.86,0
2018-04-06,Peripheral 1,8137,5306,0,732.33,477.54,254.79,0
2018-05-08,Peripheral 1,8137,2820,0,732.33,253.8,478.53,0
2018-05-24,Peripheral 1,8137,1155,0,732.33,103.95,628.38,0
2018-06-09,Peripheral 1,8137,2937,0,732.33,264.33,468,0
2018-06-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-07-11,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-08-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-08-28,Peripheral 1,8137,1,0,732.33,0.09,732.24,0
2018-09-13,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-10-15,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-11-16,Peripheral 1,8137,0,0,732.33,0,732.33,0
2018-12-02,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-01-19,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-02-04,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-02-20,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-04-25,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-05-11,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-05-27,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-06-12,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-07-14,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-07-30,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-08-31,Peripheral 1,8137,0,0,732.33,0,732.33,0
2019-09-16,Peripheral 1,8137,0,0,732.33,0,732.33,0
1988-01-14,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-02-15,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-04-03,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-04-19,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-05-05,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-06-06,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-06-22,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-07-24,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-08-09,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-08-25,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-09-10,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-09-26,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-10-12,Peripheral 2,428,0,0,38.52,0,38.52,0
1988-10-28,Peripheral 2,428,0,0,38.52,0,38.52,0
